authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ceph_rgw_op_per_user_del_bucket_lat_sum	ceph_rgw_op_per_user_del_bucket_lat_sum	ceph_rgw_op_per_user_del_bucket_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: Delete bucket latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / del_bucket_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_del_bucket_ops	ceph_rgw_op_per_user_del_bucket_ops	ceph_rgw_op_per_user_del_bucket_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: Delete Buckets	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / del_bucket_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_del_obj_bytes	ceph_rgw_op_per_user_del_obj_bytes	ceph_rgw_op_per_user_del_obj_bytes	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Size of delete objects	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: copy_obj_bytes, del_obj_bytes, get_obj_bytes, put_obj_bytes	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / del_obj_bytes	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_del_obj_lat_count	ceph_rgw_op_per_user_del_obj_lat_count	ceph_rgw_op_per_user_del_obj_lat_count	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Latency Measurements (operations/s); source meaning: Delete object latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / del_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_del_obj_lat_sum	ceph_rgw_op_per_user_del_obj_lat_sum	ceph_rgw_op_per_user_del_obj_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: Delete object latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / del_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_del_obj_ops	ceph_rgw_op_per_user_del_obj_ops	ceph_rgw_op_per_user_del_obj_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: Delete objects	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / del_obj_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_get_obj_bytes	ceph_rgw_op_per_user_get_obj_bytes	ceph_rgw_op_per_user_get_obj_bytes	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Size of gets	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: copy_obj_bytes, del_obj_bytes, get_obj_bytes, put_obj_bytes	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / get_obj_bytes	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_get_obj_lat_count	ceph_rgw_op_per_user_get_obj_lat_count	ceph_rgw_op_per_user_get_obj_lat_count	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Latency Measurements (operations/s); source meaning: Get latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / get_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_get_obj_lat_sum	ceph_rgw_op_per_user_get_obj_lat_sum	ceph_rgw_op_per_user_get_obj_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: Get latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / get_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_get_obj_ops	ceph_rgw_op_per_user_get_obj_ops	ceph_rgw_op_per_user_get_obj_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: Gets	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / get_obj_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_buckets_lat_count	ceph_rgw_op_per_user_list_buckets_lat_count	ceph_rgw_op_per_user_list_buckets_lat_count	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Latency Measurements (operations/s); source meaning: List buckets latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / list_buckets_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_buckets_lat_sum	ceph_rgw_op_per_user_list_buckets_lat_sum	ceph_rgw_op_per_user_list_buckets_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: List buckets latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / list_buckets_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_buckets_ops	ceph_rgw_op_per_user_list_buckets_ops	ceph_rgw_op_per_user_list_buckets_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: List buckets	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / list_buckets_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_obj_lat_count	ceph_rgw_op_per_user_list_obj_lat_count	ceph_rgw_op_per_user_list_obj_lat_count	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Latency Measurements (operations/s); source meaning: List objects latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / list_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_obj_lat_sum	ceph_rgw_op_per_user_list_obj_lat_sum	ceph_rgw_op_per_user_list_obj_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: List objects latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / list_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_list_obj_ops	ceph_rgw_op_per_user_list_obj_ops	ceph_rgw_op_per_user_list_obj_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: List objects	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / list_obj_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_put_obj_bytes	ceph_rgw_op_per_user_put_obj_bytes	ceph_rgw_op_per_user_put_obj_bytes	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Size of puts	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: copy_obj_bytes, del_obj_bytes, get_obj_bytes, put_obj_bytes	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / put_obj_bytes	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_put_obj_lat_count	ceph_rgw_op_per_user_put_obj_lat_count	ceph_rgw_op_per_user_put_obj_lat_count	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Latency Measurements (operations/s); source meaning: Put latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / put_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_put_obj_lat_sum	ceph_rgw_op_per_user_put_obj_lat_sum	ceph_rgw_op_per_user_put_obj_lat_sum	gauge	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: Put latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / put_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_per_user_put_obj_ops	ceph_rgw_op_per_user_put_obj_ops	ceph_rgw_op_per_user_put_obj_ops	counter	instance_id,tenant,user	Ceph/Daemon Exporters/Object Gateway Users/Operations	*	workload/outcome	Requests (requests/s); source meaning: Puts	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / put_obj_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway Users/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_put_obj_bytes	ceph_rgw_op_put_obj_bytes	ceph_rgw_op_put_obj_bytes	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Operations	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Size of puts	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: copy_obj_bytes, del_obj_bytes, get_obj_bytes, put_obj_bytes	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / put_obj_bytes	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Operations / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_put_obj_lat_count	ceph_rgw_op_put_obj_lat_count	ceph_rgw_op_put_obj_lat_count	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Operations	*	latency	Latency Measurements (operations/s); source meaning: Put latency Count	source-verified shared population and rendered algebra for Latency Measurements; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Latency Measurements / put_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Operations / Latency Measurements [latency_measurements; operations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
