authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ray_vllm_request_max_num_generation_tokens_sum	ray_vllm_request_max_num_generation_tokens_sum	ray_vllm_request_max_num_generation_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	capacity/resource	Histogram of maximum number of requested generation tokens.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of maximum number of requested generation tokens.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Maximum Generated Tokens Sum [maximum_generated_tokens_sum; tokens/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_max_num_generation_tokens_count	ray_vllm_request_max_num_generation_tokens_count	ray_vllm_request_max_num_generation_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	capacity/resource	Histogram of maximum number of requested generation tokens.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of maximum number of requested generation tokens.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_max_tokens_bucket	ray_vllm_request_params_max_tokens_bucket	ray_vllm_request_params_max_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	capacity/resource	Histogram of the max_tokens request parameter.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Token Limit [requested_token_limit; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_max_tokens_sum	ray_vllm_request_params_max_tokens_sum	ray_vllm_request_params_max_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	capacity/resource	Histogram of the max_tokens request parameter.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Token Limits Sum [requested_token_limits_sum; tokens/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_max_tokens_count	ray_vllm_request_params_max_tokens_count	ray_vllm_request_params_max_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	capacity/resource	Histogram of the max_tokens request parameter.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_n_bucket	ray_vllm_request_params_n_bucket	ray_vllm_request_params_n	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of the n request parameter.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Sequences [requested_sequences; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_n_sum	ray_vllm_request_params_n_sum	ray_vllm_request_params_n	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of the n request parameter.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> sequences/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Sequence Volume [requested_sequence_volume; sequences/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_params_n_count	ray_vllm_request_params_n_count	ray_vllm_request_params_n	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of the n request parameter.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_kv_computed_tokens_bucket	ray_vllm_request_prefill_kv_computed_tokens_bucket	ray_vllm_request_prefill_kv_computed_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Computed KV Tokens [computed_kv_tokens; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_kv_computed_tokens_count	ray_vllm_request_prefill_kv_computed_tokens_count	ray_vllm_request_prefill_kv_computed_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_kv_computed_tokens_sum	ray_vllm_request_prefill_kv_computed_tokens_sum	ray_vllm_request_prefill_kv_computed_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Computed KV Token Volume [computed_kv_token_volume; tokens/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_time_seconds_bucket	ray_vllm_request_prefill_time_seconds_bucket	ray_vllm_request_prefill_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in PREFILL phase for request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Time [prefill_time; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_time_seconds_count	ray_vllm_request_prefill_time_seconds_count	ray_vllm_request_prefill_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in PREFILL phase for request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prefill_time_seconds_sum	ray_vllm_request_prefill_time_seconds_sum	ray_vllm_request_prefill_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in PREFILL phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Concurrency [concurrency; in-flight; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prompt_tokens_bucket	ray_vllm_request_prompt_tokens_bucket	ray_vllm_request_prompt_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Number of prefill tokens processed.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prompt Size [prompt_size; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prompt_tokens_count	ray_vllm_request_prompt_tokens_count	ray_vllm_request_prompt_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Number of prefill tokens processed.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_prompt_tokens_sum	ray_vllm_request_prompt_tokens_sum	ray_vllm_request_prompt_tokens	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Prefill	model_name,engine,ReplicaId,WorkerId	workload/outcome	Number of prefill tokens processed.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Completed Request Prompt Volume [completed_request_prompt_volume; tokens/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_queue_time_seconds_bucket	ray_vllm_request_queue_time_seconds_bucket	ray_vllm_request_queue_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in WAITING phase for request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Request Queue Time [queue_time; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_queue_time_seconds_count	ray_vllm_request_queue_time_seconds_count	ray_vllm_request_queue_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in WAITING phase for request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Queued Request Measurements [queued_request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_queue_time_seconds_sum	ray_vllm_request_queue_time_seconds_sum	ray_vllm_request_queue_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time spent in WAITING phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Queue Concurrency [queue_concurrency; in-flight; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_success	ray_vllm_request_success	ray_vllm_request_success	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,finished_reason,model_name	<excluded>	<none>	workload/outcome	Deprecated Ray counter compatibility gauge: Count of successfully processed requests.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,finished_reason,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_success_total	ray_vllm_request_success_total	ray_vllm_request_success_total	counter	Component,ReplicaId,SessionName,Version,WorkerId,engine,finished_reason,model_name	vLLM/Request Lifecycle	model_name,engine,ReplicaId,WorkerId	workload/outcome	Count of successfully processed requests.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> requests/s; counted/measured object: Count of successfully processed requests.	identity=model_name,engine,ReplicaId,WorkerId; dimension=finished_reason; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Request Outcomes [outcomes; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_time_per_output_token_seconds_bucket	ray_vllm_request_time_per_output_token_seconds_bucket	ray_vllm_request_time_per_output_token_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time_per_output_token_seconds per request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Mean Output-Token Time [mean_output_token_time; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_time_per_output_token_seconds_count	ray_vllm_request_time_per_output_token_seconds_count	ray_vllm_request_time_per_output_token_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time_per_output_token_seconds per request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Decode Request Measurements [request_measurements; requests/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_request_time_per_output_token_seconds_sum	ray_vllm_request_time_per_output_token_seconds_sum	ray_vllm_request_time_per_output_token_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of time_per_output_token_seconds per request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of time_per_output_token_seconds per request.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Accumulated Mean Output-Token Time [accumulated_mean_output_token_time; seconds/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_spec_decode_num_accepted_tokens	ray_vllm_spec_decode_num_accepted_tokens	ray_vllm_spec_decode_num_accepted_tokens	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	<excluded>	<none>	workload/outcome	Deprecated Ray counter compatibility gauge: Number of accepted tokens.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_spec_decode_num_accepted_tokens_per_pos	ray_vllm_spec_decode_num_accepted_tokens_per_pos	ray_vllm_spec_decode_num_accepted_tokens_per_pos	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name,position	<excluded>	<none>	workload/outcome	Deprecated Ray counter compatibility gauge: Accepted tokens per draft position.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name,position; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_spec_decode_num_accepted_tokens_per_pos_total	ray_vllm_spec_decode_num_accepted_tokens_per_pos_total	ray_vllm_spec_decode_num_accepted_tokens_per_pos_total	counter	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name,position	vLLM/Speculative Decoding	model_name,engine,ReplicaId,WorkerId	workload/outcome	Accepted tokens per draft position.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> tokens/s; counted/measured object: Accepted tokens per draft position.	identity=model_name,engine,ReplicaId,WorkerId; dimension=position; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Speculative Decoding / Accepted Tokens by Position [accepted_by_position; tokens/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
