authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:request_decode_time_seconds_sum	vllm:request_decode_time_seconds_sum	vllm:request_decode_time_seconds	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	latency	Histogram of time spent in DECODE phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in DECODE phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Decode Concurrency [concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_decode_time_seconds_created	vllm:request_decode_time_seconds_created	vllm:request_decode_time_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of time spent in DECODE phase for request.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_generation_tokens_bucket	vllm:request_generation_tokens_bucket	vllm:request_generation_tokens	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	workload/outcome	Number of generation tokens processed.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Number of generation tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Output Size [output_size; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_generation_tokens_count	vllm:request_generation_tokens_count	vllm:request_generation_tokens	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	workload/outcome	Number of generation tokens processed.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Number of generation tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Decode Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_generation_tokens_sum	vllm:request_generation_tokens_sum	vllm:request_generation_tokens	histogram	engine,le,model_name	vLLM/Decode	model_name,engine	workload/outcome	Number of generation tokens processed.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Number of generation tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Output Token Volume [output_token_volume; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_generation_tokens_created	vllm:request_generation_tokens_created	vllm:request_generation_tokens_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Number of generation tokens processed.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_inference_time_seconds_bucket	vllm:request_inference_time_seconds_bucket	vllm:request_inference_time_seconds	histogram	engine,le,model_name	vLLM/Engine Execution	model_name,engine	latency	Histogram of time spent in RUNNING phase for request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time spent in RUNNING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Inference Time [inference_time; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_inference_time_seconds_count	vllm:request_inference_time_seconds_count	vllm:request_inference_time_seconds	histogram	engine,le,model_name	vLLM/Engine Execution	model_name,engine	latency	Histogram of time spent in RUNNING phase for request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time spent in RUNNING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Inference Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_inference_time_seconds_sum	vllm:request_inference_time_seconds_sum	vllm:request_inference_time_seconds	histogram	engine,le,model_name	vLLM/Engine Execution	model_name,engine	latency	Histogram of time spent in RUNNING phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in RUNNING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Inference Concurrency [concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_inference_time_seconds_created	vllm:request_inference_time_seconds_created	vllm:request_inference_time_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of time spent in RUNNING phase for request.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_max_num_generation_tokens_bucket	vllm:request_max_num_generation_tokens_bucket	vllm:request_max_num_generation_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of maximum number of requested generation tokens.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of maximum number of requested generation tokens.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Maximum Generated Tokens [maximum_generated_tokens; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_max_num_generation_tokens_sum	vllm:request_max_num_generation_tokens_sum	vllm:request_max_num_generation_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of maximum number of requested generation tokens.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of maximum number of requested generation tokens.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Maximum Generated Tokens Sum [maximum_generated_tokens_sum; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_max_num_generation_tokens_count	vllm:request_max_num_generation_tokens_count	vllm:request_max_num_generation_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of maximum number of requested generation tokens.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of maximum number of requested generation tokens.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_max_num_generation_tokens_created	vllm:request_max_num_generation_tokens_created	vllm:request_max_num_generation_tokens_created	gauge	engine,model_name	<excluded>	<none>	capacity/resource	Histogram of maximum number of requested generation tokens.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_max_tokens_bucket	vllm:request_params_max_tokens_bucket	vllm:request_params_max_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of the max_tokens request parameter.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Token Limit [requested_token_limit; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_max_tokens_sum	vllm:request_params_max_tokens_sum	vllm:request_params_max_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of the max_tokens request parameter.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Token Limits Sum [requested_token_limits_sum; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_max_tokens_count	vllm:request_params_max_tokens_count	vllm:request_params_max_tokens	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	capacity/resource	Histogram of the max_tokens request parameter.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of the max_tokens request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_max_tokens_created	vllm:request_params_max_tokens_created	vllm:request_params_max_tokens_created	gauge	engine,model_name	<excluded>	<none>	capacity/resource	Histogram of the max_tokens request parameter.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_n_bucket	vllm:request_params_n_bucket	vllm:request_params_n	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	workload/outcome	Histogram of the n request parameter.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Sequences [requested_sequences; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_n_sum	vllm:request_params_n_sum	vllm:request_params_n	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	workload/outcome	Histogram of the n request parameter.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> sequences/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Requested Sequence Volume [requested_sequence_volume; sequences/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_n_count	vllm:request_params_n_count	vllm:request_params_n	histogram	engine,le,model_name	vLLM/Request Lifecycle	model_name,engine	workload/outcome	Histogram of the n request parameter.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of the n request parameter.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Request Lifecycle / Parent Request Measurements [parent_request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_params_n_created	vllm:request_params_n_created	vllm:request_params_n_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Histogram of the n request parameter.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_kv_computed_tokens_bucket	vllm:request_prefill_kv_computed_tokens_bucket	vllm:request_prefill_kv_computed_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Computed KV Tokens [computed_kv_tokens; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_kv_computed_tokens_count	vllm:request_prefill_kv_computed_tokens_count	vllm:request_prefill_kv_computed_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_kv_computed_tokens_sum	vllm:request_prefill_kv_computed_tokens_sum	vllm:request_prefill_kv_computed_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Histogram of new KV tokens computed during prefill (excluding cached tokens).	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Computed KV Token Volume [computed_kv_token_volume; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_kv_computed_tokens_created	vllm:request_prefill_kv_computed_tokens_created	vllm:request_prefill_kv_computed_tokens_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Histogram of new KV tokens computed during prefill (excluding cached tokens).	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_time_seconds_bucket	vllm:request_prefill_time_seconds_bucket	vllm:request_prefill_time_seconds	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	latency	Histogram of time spent in PREFILL phase for request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Time [prefill_time; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_time_seconds_count	vllm:request_prefill_time_seconds_count	vllm:request_prefill_time_seconds	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	latency	Histogram of time spent in PREFILL phase for request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_time_seconds_sum	vllm:request_prefill_time_seconds_sum	vllm:request_prefill_time_seconds	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	latency	Histogram of time spent in PREFILL phase for request.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of time spent in PREFILL phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Concurrency [concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prefill_time_seconds_created	vllm:request_prefill_time_seconds_created	vllm:request_prefill_time_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of time spent in PREFILL phase for request.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prompt_tokens_bucket	vllm:request_prompt_tokens_bucket	vllm:request_prompt_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Number of prefill tokens processed.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prompt Size [prompt_size; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prompt_tokens_count	vllm:request_prompt_tokens_count	vllm:request_prompt_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Number of prefill tokens processed.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Prefill Request Measurements [request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prompt_tokens_sum	vllm:request_prompt_tokens_sum	vllm:request_prompt_tokens	histogram	engine,le,model_name	vLLM/Prefill	model_name,engine	workload/outcome	Number of prefill tokens processed.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> tokens/s; counted/measured object: Number of prefill tokens processed.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Prefill / Completed Request Prompt Volume [completed_request_prompt_volume; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_prompt_tokens_created	vllm:request_prompt_tokens_created	vllm:request_prompt_tokens_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Number of prefill tokens processed.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_queue_time_seconds_bucket	vllm:request_queue_time_seconds_bucket	vllm:request_queue_time_seconds	histogram	engine,le,model_name	vLLM/Scheduler	model_name,engine	latency	Histogram of time spent in WAITING phase for request.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Request Queue Time [queue_time; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:request_queue_time_seconds_count	vllm:request_queue_time_seconds_count	vllm:request_queue_time_seconds	histogram	engine,le,model_name	vLLM/Scheduler	model_name,engine	latency	Histogram of time spent in WAITING phase for request.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Histogram of time spent in WAITING phase for request.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Queued Request Measurements [queued_request_measurements; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
