upstream_class,upstream_method,upstream_assert_id,local_test,local_assert,status
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0012,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0013,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0014,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0015,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0016,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0017,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0018,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0019,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0020,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0021,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0022,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0023,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0024,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0025,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0026,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0027,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0028,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0029,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0030,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0031,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0032,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0033,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0034,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0035,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0036,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0037,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0038,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0039,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0040,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0041,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0042,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0043,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0044,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0045,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0046,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0047,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0048,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0049,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0050,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0051,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0052,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0053,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0054,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918#A0055,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0001,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, scenario.Protocols.LLDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0002,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, scenario.Protocols.CDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0003,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, enableOSPF)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0004,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0005,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, enableISIS)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0006,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, preCollectionBridgeLinks)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0007,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, preCollectionBridgeMacLinks)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0008,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.NoError(t, errStep1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0009,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0010,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0011,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0012,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Devices, 1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0013,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, step1.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0014,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Empty(t, step1.Adjacencies)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0015,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0016,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.NoError(t, errStep2)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0017,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step2.Devices, 1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0018,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, step2.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0019,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Empty(t, step2.Adjacencies)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0020,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step2.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0021,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step3.Devices, 1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0022,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, step3.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0023,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Empty(t, step3.Adjacencies)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01Bft,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01Bft#A0024,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step3.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0001,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, scenario.Protocols.LLDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0002,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, scenario.Protocols.CDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0003,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, enableOSPF)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0004,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.True(t, scenario.Protocols.Bridge)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0005,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.False(t, enableISIS)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0006,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, preCollectionBridgeLinks)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0007,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, preCollectionBridgeMacLinks)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0008,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.NoError(t, errStep1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0009,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Devices, 1)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0010,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Empty(t, step1.Adjacencies)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0011,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Len(t, step1.Attachments, 40)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0012,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 40, step1.Stats[""attachments_fdb""])",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918ASW01BftCollection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918ASW01BftCollection#A0013,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_BRIDGE_NMS7918_ASW01,"require.Equal(t, 0, step1.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918OSPESS01Collection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918OSPESS01Collection#A0001,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_ARP_NMS7918_OSPESS01,"require.False(t, scenario.Protocols.LLDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918OSPESS01Collection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918OSPESS01Collection#A0002,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_ARP_NMS7918_OSPESS01,"require.False(t, scenario.Protocols.CDP)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918OSPESS01Collection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918OSPESS01Collection#A0003,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_ARP_NMS7918_OSPESS01,"require.False(t, enableOSPF)",ported
org.opennms.netmgt.enlinkd.Nms7918EnIT,testNms7918OSPESS01Collection,org.opennms.netmgt.enlinkd.Nms7918EnIT#testNms7918OSPESS01Collection#A0004,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_ARP_NMS7918_OSPESS01,"require.True(t, scenario.Protocols.ARPND)",ported
