authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
litellm_request_total_latency_metric_count	litellm_request_total_latency_metric_count	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway / Client Request-Latency Measurements [client_request_latency_measurements; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_count{service_tier=~""^([^N[:space:]][^[:space:]]*|N|N[^o[:space:]][^[:space:]]*|No|No[^n[:space:]][^[:space:]]*|Non|Non[^e[:space:]][^[:space:]]*|None[^[:space:]]+)$""}"	litellm_request_total_latency_metric_count	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Service Tier	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; dimension=service_tier; routing=service_tier; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Service Tier / End-to-End Request-Latency Measurements by Service Tier [request_total_latency_measurements_by_service_tier; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_count{service_tier!~""^([^N[:space:]][^[:space:]]*|N|N[^o[:space:]][^[:space:]]*|No|No[^n[:space:]][^[:space:]]*|Non|Non[^e[:space:]][^[:space:]]*|None[^[:space:]]+)$""}"	litellm_request_total_latency_metric_count	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Service Tier	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; routing=service_tier; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Service Tier / End-to-End Request-Latency Measurements by Service Tier [request_total_latency_measurements_by_service_tier; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_request_total_latency_metric_sum	litellm_request_total_latency_metric_sum	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway / Accumulated Client Request Time [accumulated_client_request_time; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_sum{service_tier=~""^([^N[:space:]][^[:space:]]*|N|N[^o[:space:]][^[:space:]]*|No|No[^n[:space:]][^[:space:]]*|Non|Non[^e[:space:]][^[:space:]]*|None[^[:space:]]+)$""}"	litellm_request_total_latency_metric_sum	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Service Tier	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; dimension=service_tier; routing=service_tier; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Service Tier / Accumulated End-to-End Request Time by Service Tier [accumulated_request_total_latency_by_service_tier; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_sum{service_tier!~""^([^N[:space:]][^[:space:]]*|N|N[^o[:space:]][^[:space:]]*|No|No[^n[:space:]][^[:space:]]*|Non|Non[^e[:space:]][^[:space:]]*|None[^[:space:]]+)$""}"	litellm_request_total_latency_metric_sum	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Service Tier	<global>	latency	Total latency (seconds) for a request to LiteLLM	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=<global>; routing=service_tier; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Service Tier / Accumulated End-to-End Request Time by Service Tier [accumulated_request_total_latency_by_service_tier; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_bucket{api_provider=~"".+"",model=~"".+""}"	litellm_request_total_latency_metric_bucket	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Provider and Model	api_provider,model	latency	Total latency (seconds) for a request to LiteLLM	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=api_provider,model; routing=api_provider,model; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,end_user,hashed_api_key,le,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Provider and Model / End-to-End Request-Latency Distribution by Provider and Model [request_total_latency_distribution_by_provider_model; observations/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_count{api_provider=~"".+"",model=~"".+""}"	litellm_request_total_latency_metric_count	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Provider and Model	api_provider,model	latency	Total latency (seconds) for a request to LiteLLM	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=api_provider,model; routing=api_provider,model; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,end_user,hashed_api_key,le,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Provider and Model / Client Request-Latency Measurements by Provider and Model [client_request_latency_measurements_by_provider_model; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_request_total_latency_metric_sum{api_provider=~"".+"",model=~"".+""}"	litellm_request_total_latency_metric_sum	litellm_request_total_latency_metric	histogram	api_key_alias,api_provider,end_user,hashed_api_key,le,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	LiteLLM/Gateway/By Provider and Model	api_provider,model	latency	Total latency (seconds) for a request to LiteLLM	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Total latency (seconds) for a request to LiteLLM	identity=api_provider,model; routing=api_provider,model; complementary blank/nonblank routes mark those labels optional; remaining=api_key_alias,end_user,hashed_api_key,le,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Provider and Model / Accumulated Client Request Time by Provider and Model [accumulated_client_request_time_by_provider_model; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_request_total_latency_metric_created	litellm_request_total_latency_metric_created	litellm_request_total_latency_metric_created	gauge	api_key_alias,api_provider,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user	<excluded>	<none>	latency	Total latency (seconds) for a request to LiteLLM	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=api_key_alias,api_provider,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,service_tier,team,team_alias,user; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_requests_metric_created	litellm_requests_metric_created	litellm_requests_metric_created	gauge	api_key_alias,api_provider,client_ip,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,team,team_alias,user,user_agent,user_email	<excluded>	<none>	workload/outcome	deprecated - use litellm_proxy_total_requests_metric. Total number of LLM calls to litellm - track total per API Key, team, user	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=api_key_alias,api_provider,client_ip,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,team,team_alias,user,user_agent,user_email; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_requests_metric_total	litellm_requests_metric_total	litellm_requests_metric_total	counter	api_key_alias,api_provider,client_ip,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,team,team_alias,user,user_agent,user_email	<excluded>	<none>	workload/outcome	deprecated - use litellm_proxy_total_requests_metric. Total number of LLM calls to litellm - track total per API Key, team, user	deprecated compatibility alias excluded by the recommended job	raw counter; no rendered unit because job-excluded	source labels=api_key_alias,api_provider,client_ip,end_user,hashed_api_key,model,model_id,org_alias,org_id,requested_model,team,team_alias,user,user_agent,user_email; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_failed_requests_created	litellm_reset_budget_job_failed_requests_created	litellm_reset_budget_job_failed_requests_created	gauge	error_class,function_name,reset_budget_job	<excluded>	<none>	error/outcome	Total failed_requests for reset_budget_job service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=error_class,function_name,reset_budget_job; no chart identity/dimension role	budget tracking	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_failed_requests_total	litellm_reset_budget_job_failed_requests_total	litellm_reset_budget_job_failed_requests_total	counter	error_class,function_name,reset_budget_job	LiteLLM/Internal Services	<global>	error/outcome	Total failed_requests for reset_budget_job service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Total failed_requests for reset_budget_job service	identity=<global>; remaining=error_class,function_name,reset_budget_job retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	budget tracking	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Failures [internal_service_failures; failures/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_latency_bucket	litellm_reset_budget_job_latency_bucket	litellm_reset_budget_job_latency	histogram	le,reset_budget_job	LiteLLM/Internal Services	<global>	latency	Latency for reset_budget_job service	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Latency for reset_budget_job service	identity=<global>; remaining=le,reset_budget_job retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	budget tracking	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Budget Reset Job Latency Distribution [reset_budget_job_latency_distribution; observations/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_latency_count	litellm_reset_budget_job_latency_count	litellm_reset_budget_job_latency	histogram	le,reset_budget_job	LiteLLM/Internal Services	<global>	latency	Latency for reset_budget_job service	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Latency for reset_budget_job service	identity=<global>; remaining=le,reset_budget_job retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	budget tracking	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Latency Measurements [internal_service_latency_measurements; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_latency_sum	litellm_reset_budget_job_latency_sum	litellm_reset_budget_job_latency	histogram	le,reset_budget_job	LiteLLM/Internal Services	<global>	latency	Latency for reset_budget_job service	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Latency for reset_budget_job service	identity=<global>; remaining=le,reset_budget_job retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	budget tracking	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Accumulated Internal Service Latency [accumulated_internal_service_latency; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_latency_created	litellm_reset_budget_job_latency_created	litellm_reset_budget_job_latency_created	gauge	reset_budget_job	<excluded>	<none>	latency	Latency for reset_budget_job service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=reset_budget_job; no chart identity/dimension role	budget tracking	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_total_requests_created	litellm_reset_budget_job_total_requests_created	litellm_reset_budget_job_total_requests_created	gauge	reset_budget_job	<excluded>	<none>	capacity/resource	Total total_requests for reset_budget_job service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=reset_budget_job; no chart identity/dimension role	budget tracking	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_reset_budget_job_total_requests_total	litellm_reset_budget_job_total_requests_total	litellm_reset_budget_job_total_requests_total	counter	reset_budget_job	LiteLLM/Internal Services	<global>	capacity/resource	Total total_requests for reset_budget_job service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> requests/s; counted/measured object: Total total_requests for reset_budget_job service	identity=<global>; remaining=reset_budget_job retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	budget tracking	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Requests [internal_service_requests; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_failed_requests_created	litellm_router_failed_requests_created	litellm_router_failed_requests_created	gauge	error_class,function_name,router	<excluded>	<none>	error/outcome	Total failed_requests for router service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=error_class,function_name,router; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_failed_requests_total	litellm_router_failed_requests_total	litellm_router_failed_requests_total	counter	error_class,function_name,router	LiteLLM/Internal Services	<global>	error/outcome	Total failed_requests for router service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Total failed_requests for router service	identity=<global>; remaining=error_class,function_name,router retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Failures [internal_service_failures; failures/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_latency_bucket	litellm_router_latency_bucket	litellm_router_latency	histogram	le,router	LiteLLM/Internal Services	<global>	latency	Latency for router service	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Latency for router service	identity=<global>; remaining=le,router retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Router Latency Distribution [router_latency_distribution; observations/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_latency_count	litellm_router_latency_count	litellm_router_latency	histogram	le,router	LiteLLM/Internal Services	<global>	latency	Latency for router service	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Latency for router service	identity=<global>; remaining=le,router retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Latency Measurements [internal_service_latency_measurements; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_latency_sum	litellm_router_latency_sum	litellm_router_latency	histogram	le,router	LiteLLM/Internal Services	<global>	latency	Latency for router service	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Latency for router service	identity=<global>; remaining=le,router retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Accumulated Internal Service Latency [accumulated_internal_service_latency; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_latency_created	litellm_router_latency_created	litellm_router_latency_created	gauge	router	<excluded>	<none>	latency	Latency for router service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=router; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_total_requests_created	litellm_router_total_requests_created	litellm_router_total_requests_created	gauge	router	<excluded>	<none>	workload/outcome	Total total_requests for router service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=router; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_router_total_requests_total	litellm_router_total_requests_total	litellm_router_total_requests_total	counter	router	LiteLLM/Internal Services	<global>	workload/outcome	Total total_requests for router service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> requests/s; counted/measured object: Total total_requests for router service	identity=<global>; remaining=router retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Requests [internal_service_requests; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_self_failed_requests_created	litellm_self_failed_requests_created	litellm_self_failed_requests_created	gauge	error_class,function_name,self	<excluded>	<none>	error/outcome	Total failed_requests for self service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=error_class,function_name,self; no chart identity/dimension role	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_self_failed_requests_total	litellm_self_failed_requests_total	litellm_self_failed_requests_total	counter	error_class,function_name,self	LiteLLM/Internal Services	<global>	error/outcome	Total failed_requests for self service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Total failed_requests for self service	identity=<global>; remaining=error_class,function_name,self retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Failures [internal_service_failures; failures/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
